postcode,population,mean_age,perc_foreigners,salary
3842,38,59,0.01,15690.0
3843,9284,39,0.15,21453.0
3844,930,44,0.11,19114.0
3845,435,46,0.03,18857.0
3846,400,45,0.07,18981.0
3847,88,44,0.1,19114.0
3848,953,45,0.08,20738.0
3849,474,46,0.05,19186.0
3850,664,45,0.08,20738.0
3851,479,43,0.15,19252.0
3852,701,47,0.08,19535.0
3853,1292,48,0.05,18772.0
3854,2066,48,0.09,21041.0
3855,270,55,0.03,17476.0
3856,566,53,0.05,18585.0
3857,543,52,0.05,18829.0
3858,115,38,0.09,26188.0
3859,3830,43,0.15,20290.0
3860,1387,46,0.11,24634.0
3861,415,48,0.08,21402.0
3862,14927,43,0.06,21930.0
3863,17228,42,0.07,24334.0
3864,10362,45,0.04,23564.0
3865,11591,42,0.04,22854.0
3866,9055,42,0.03,25199.0
3867,1104,45,0.02,24200.0
3868,4793,44,0.03,22076.0
3869,1505,45,0.02,21958.0
3870,1634,45,0.04,22937.0
3871,521,50,0.04,20527.0
3872,65,47,0.06,24045.0
3873,74,47,0.08,24008.0
3874,233,47,0.06,24044.0
3875,6034,43,0.13,26078.0
3876,430,46,0.13,23838.0
3877,105,47,0.0,18635.0
3878,114,56,0.04,15385.0
3879,182,54,0.09,17081.0
3880,119,55,0.05,15563.0
3881,380,48,0.06,32351.0
3882,937,50,0.17,21187.0
3883,477,49,0.14,23138.0
3884,149,52,0.21,27344.0
3885,217,50,0.13,19935.0
3886,142,43,0.05,27664.0
3887,0,43,0.05,27664.0
3888,150,58,0.13,14809.0
3889,239,51,0.02,18084.0
3890,163,51,0.02,18101.0
3891,217,48,0.04,18626.0
3892,639,47,0.05,22327.0
3893,167,52,0.04,25729.0
3894,101,52,0.04,25381.0
3895,399,52,0.04,25729.0
3896,331,56,0.03,15917.0
3897,96,56,0.03,15917.0
3898,337,49,0.04,24819.0
3899,26,49,0.04,24819.0
3900,289,49,0.04,24819.0
3901,796,47,0.04,27574.0
3902,2130,43,0.05,20015.0
3903,446,49,0.02,17991.0
3904,712,50,0.04,20295.0
3905,471,47,0.09,25706.0
3906,873,47,0.2,24576.0
3907,1286,44,0.1,24212.0
3908,12,47,0.1,26049.0
3909,1116,45,0.09,24603.0
3910,489,47,0.1,26049.0
3911,202,45,0.03,25958.0
3912,1356,47,0.09,24972.0
3913,1104,50,0.08,23156.0
3914,629,53,0.08,23973.0
3915,49,49,0.04,23300.0
3916,538,49,0.04,23300.0
3917,155,49,0.21,18614.0
3918,341,50,0.11,21142.0
3919,410,55,0.01,18365.0
3920,318,53,0.02,19427.0
3921,348,48,0.09,20808.0
3922,291,53,0.07,19791.0
3923,566,53,0.05,17351.0
3924,264,54,0.06,19542.0
3925,122,54,0.0,19942.0
3926,282,52,0.05,18386.0
3927,735,52,0.02,20732.0
3928,916,55,0.02,19135.0
3929,245,53,0.07,19791.0
3930,888,48,0.04,21289.0
3931,519,46,0.06,22452.0
3932,2127,43,0.07,21841.0
3933,748,49,0.02,20146.0
3934,172,48,0.07,19996.0
3935,95,48,0.07,19996.0
3936,211,51,0.06,18236.0
3937,51,51,0.06,18236.0
3938,1334,40,0.08,18329.0
3939,97,45,0.05,20230.0
3940,644,49,0.02,20191.0
3941,180,53,0.02,20019.0
3942,162,52,0.02,20423.0
3943,402,54,0.04,19648.0
3944,28397,37,0.14,28734.0
3945,11359,42,0.38,26501.0
3946,19168,41,0.25,26020.0
3947,8967,42,0.36,30035.0
3948,31077,38,0.18,28157.0
3949,12453,43,0.2,29440.0
3950,181,51,0.03,15368.0
3951,626,49,0.11,16812.0
3952,269,45,0.12,19658.0
3953,447,53,0.05,17727.0
3954,1086,47,0.19,16612.0
3955,218,48,0.0,17226.0
3956,74,55,0.12,17075.0
3957,200,49,0.06,19639.0
3958,162,54,0.05,15926.0
3959,327,54,0.22,15726.0
3960,456,48,0.11,18184.0
3961,254,46,0.06,17801.0
3962,419,56,0.01,12172.0
3963,275,54,0.03,17363.0
3964,627,46,0.08,17175.0
3965,384,43,0.08,19405.0
3966,150,42,0.08,19489.0
3967,5605,41,0.2,26439.0
3968,9903,43,0.18,29233.0
3969,23112,37,0.14,30863.0
3970,10169,43,0.2,25403.0
3971,18389,40,0.25,26558.0
3972,13003,36,0.35,23994.0
3973,16373,37,0.12,28527.0
3974,10274,40,0.2,23855.0
3975,454,43,0.1,24347.0
3976,983,40,0.11,24625.0
3977,346,43,0.1,24354.0
3978,8996,39,0.06,29578.0
3979,465,34,0.04,29496.0
3980,138,49,0.03,20129.0
3981,9482,42,0.16,22291.0
3982,1298,44,0.07,21379.0
3983,187,44,0.07,21379.0
3984,509,50,0.04,17623.0
3985,150,58,0.07,16595.0
3986,93,58,0.07,16595.0
3987,13958,40,0.19,21947.0
3988,363,53,0.05,19735.0
3989,72534,42,0.26,23560.0
3990,22959,37,0.12,27661.0
3991,7095,32,0.16,31906.0
3992,3494,38,0.02,18444.0
3993,369,45,0.04,19735.0
3994,143,48,0.04,18626.0
3995,143,42,0.07,24361.0
3996,29,42,0.07,24361.0
3997,423,51,0.03,21658.0
3998,313,48,0.04,22559.0
3999,268,43,0.09,27488.0
4000,161,37,0.07,25650.0
4001,1859,37,0.04,26813.0
4002,15576,37,0.03,19954.0
4003,6712,43,0.33,30067.0
4004,668,41,0.1,24464.0
4005,1567,44,0.03,16972.0
4006,64,44,0.03,16972.0
4007,188,48,0.18,13928.0
4008,4509,40,0.04,24000.0
4009,1592,36,0.08,19329.0
4010,21543,37,0.05,20717.0
4011,496,44,0.07,20772.0
4012,520,49,0.01,23193.0
4013,10301,36,0.05,26535.0
4014,4554,42,0.11,22031.0
4015,167,43,0.08,25838.0
4016,22762,39,0.08,28889.0
4017,386,50,0.18,20730.0
4018,208,53,0.01,19526.0
4019,1367,42,0.3,22106.0
4020,1451,44,0.23,18482.0
4021,458,41,0.18,24280.0
4022,467,57,0.1,18209.0
4023,1143,47,0.36,18879.0
4024,939,47,0.14,24168.0
4025,34195,33,0.22,22403.0
4026,11717,32,0.12,23984.0
4027,6945,34,0.11,23385.0
4028,3645,41,0.16,22662.0
4029,359,54,0.05,18891.0
4030,1305,47,0.18,19143.0
4031,111,55,0.05,17554.0
4032,259,50,0.08,16303.0
4033,83,57,0.07,11637.0
4034,306,56,0.04,16338.0
4035,212,48,0.21,17395.0
4036,370,58,0.23,17532.0
4037,399,49,0.22,18111.0
4038,396,48,0.26,17395.0
4039,654,51,0.15,15076.0
4040,168,56,0.12,14260.0
4041,18,68,0.0,8365.0
4042,84328,42,0.24,26552.0
4043,3456,48,0.05,25723.0
4044,14024,46,0.1,35545.0
4045,52806,32,0.16,32382.0
4046,24696,29,0.2,31330.0
4047,926,51,0.06,21214.0
4048,244,47,0.04,35488.0
4049,345,32,0.24,27370.0
4050,357,44,0.23,24376.0
4051,23312,28,0.15,34453.0
4052,21588,30,0.12,35872.0
4053,27999,31,0.15,34781.0
4054,7520,40,0.16,27992.0
4055,2870,41,0.18,24466.0
4056,2605,43,0.22,16038.0
4057,2036,44,0.2,21341.0
4058,1297,45,0.17,21486.0
4059,572,52,0.19,19987.0
4060,7380,37,0.13,25283.0
4061,679,43,0.1,23835.0
4062,1490,42,0.25,23185.0
4063,555,48,0.14,19850.0
4064,2027,41,0.17,23151.0
4065,802,42,0.24,21670.0
4066,24613,36,0.14,28375.0
4067,8475,38,0.16,26748.0
4068,11375,36,0.15,28779.0
4069,2524,38,0.17,20547.0
4070,4637,44,0.09,21232.0
4071,2542,44,0.09,24734.0
4072,1335,43,0.05,20130.0
4073,914,45,0.06,20442.0
4074,1594,48,0.05,23736.0
4075,1320,47,0.06,25061.0
4076,369,41,0.12,27703.0
4077,4149,41,0.06,22380.0
4078,830,43,0.07,23737.0
4079,527,53,0.03,18638.0
4080,1467,42,0.04,21540.0
4081,364,55,0.05,17989.0
4082,496,49,0.03,18863.0
4083,283,50,0.02,18624.0
4084,68,47,0.06,24045.0
4085,80,47,0.06,24045.0
4086,0,47,0.06,24045.0
4087,190,55,0.02,18138.0
4088,94,54,0.03,16955.0
4089,614,54,0.03,20591.0
4090,1059,45,0.08,20661.0
4091,254,45,0.08,20481.0
4092,494,51,0.04,17868.0
4093,590,47,0.06,19656.0
4094,531,48,0.03,20608.0
4095,545,48,0.03,20608.0
4096,229,48,0.03,20608.0
4097,3266,41,0.09,21318.0
4098,2531,39,0.19,27175.0
4099,6456,40,0.22,28713.0
4100,11404,41,0.09,26360.0
4101,162,48,0.04,18630.0
4102,231,49,0.03,18497.0
4103,169,45,0.09,23073.0
4104,430,42,0.2,23250.0
4105,420,42,0.2,23250.0
4106,46,45,0.09,23073.0
4107,163,45,0.18,22022.0
4108,232,46,0.1,23441.0
4109,142,45,0.18,22022.0
4110,121,50,0.05,21670.0
4111,102,50,0.05,21670.0
4112,81,50,0.05,21670.0
4113,55,46,0.07,22769.0
4114,141,46,0.03,23055.0
4115,924,43,0.29,23699.0
4116,212,43,0.07,23665.0
4117,168,43,0.07,23665.0
4118,84,44,0.14,23760.0
4119,74,43,0.07,23665.0
4120,206,48,0.08,23236.0
4121,74,48,0.08,23236.0
4122,41,48,0.08,23236.0
4123,157,45,0.09,23073.0
4124,687,40,0.16,25629.0
4125,665,44,0.1,24419.0
4126,105,44,0.14,23760.0
4127,489,43,0.12,24645.0
4128,1356,38,0.12,27605.0
4129,257,46,0.07,24566.0
4130,286,47,0.03,19937.0
4131,220,45,0.04,23425.0
4132,1237,44,0.17,26419.0
4133,106,44,0.17,26419.0
4134,2137,50,0.07,19344.0
4135,540,53,0.02,20038.0
4136,600,53,0.02,20038.0
4137,259,55,0.05,18087.0
4138,898,55,0.05,17990.0
4139,371,54,0.06,20315.0
4140,101,55,0.06,19721.0
4141,36,54,0.06,20396.0
4142,260,55,0.06,19730.0
4143,341,55,0.06,19832.0
4144,219,55,0.06,19721.0
4145,183,54,0.06,20192.0
4146,210,54,0.06,20250.0
4147,143,54,0.06,20396.0
4148,341,53,0.05,19719.0
4149,288,54,0.05,19891.0
4150,187,54,0.05,19729.0
4151,120,52,0.05,19525.0
4152,139,53,0.05,19735.0
4153,159,54,0.05,19737.0
4154,853,52,0.03,21680.0
4155,332,52,0.03,21713.0
4156,135,54,0.05,19729.0
4157,249,41,0.05,21002.0
4158,437,51,0.09,23374.0
4159,1193,54,0.06,19999.0
4160,85419,35,0.2,30662.0
4161,682,48,0.05,22879.0
4162,144,48,0.07,22758.0
4163,290,49,0.03,23610.0
4164,1733,44,0.1,20396.0
4165,327,48,0.05,20755.0
4166,1112,49,0.03,24277.0
4167,1289,50,0.04,27246.0
4168,82,50,0.02,19391.0
4169,2002,49,0.02,21672.0
4170,365,51,0.02,21129.0
4171,2510,48,0.02,22718.0
4172,969,48,0.01,23052.0
4173,461,51,0.01,21569.0
4174,612,50,0.02,20678.0
4175,103,50,0.02,20633.0
4176,152,50,0.02,20633.0
4177,354,55,0.05,17851.0
4178,129,55,0.05,17851.0
4179,550,45,0.04,22250.0
4180,16432,45,0.1,22037.0
4181,431,47,0.08,23285.0
4182,174,52,0.06,21784.0
4183,180,51,0.04,20525.0
4184,200,55,0.06,19800.0
4185,110,41,0.04,16772.0
4186,2181,39,0.02,14992.0
4187,1614,38,0.04,20126.0
4188,5484,39,0.03,18304.0
4189,6152,40,0.04,16969.0
4190,2098,45,0.02,20411.0
4191,2895,36,0.06,21457.0
4192,12381,40,0.05,24694.0
4193,15628,39,0.06,26314.0
4194,34680,34,0.05,22031.0
4195,21109,39,0.08,23386.0
4196,27419,35,0.07,22503.0
4197,13626,35,0.06,21386.0
4198,10618,32,0.06,22480.0
4199,4799,37,0.05,24572.0
4200,3520,32,0.05,25317.0
4201,4183,34,0.16,21892.0
4202,6777,39,0.05,20709.0
4203,818,40,0.02,19969.0
4204,5915,40,0.21,22232.0
4205,171,44,0.19,22014.0
4206,15365,36,0.07,20787.0
4207,8315,36,0.03,18579.0
4208,1049,51,0.01,19392.0
4209,366,52,0.01,19838.0
4210,180,49,0.13,18574.0
4211,63,49,0.13,18574.0
4212,205,49,0.13,18574.0
4213,146,49,0.13,18574.0
4214,537,41,0.14,19594.0
4215,308,43,0.12,19320.0
4216,201,44,0.1,19114.0
4217,178,44,0.1,19114.0
4218,293,44,0.1,19114.0
4219,526,41,0.14,19547.0
4220,322,45,0.14,19143.0
4221,841,42,0.07,24361.0
4222,282,42,0.07,24361.0
4223,321,42,0.07,24361.0
4224,1659,45,0.07,22785.0
4225,3366,42,0.05,22805.0
4226,18987,33,0.04,23701.0
4227,10835,39,0.04,21099.0
4228,2898,41,0.03,19659.0
4229,1111,45,0.04,16121.0
4230,8952,39,0.05,18511.0
4231,2051,43,0.02,16952.0
4232,4110,45,0.07,17599.0
4233,17087,40,0.05,19679.0
4234,696,44,0.06,17072.0
4235,292,41,0.07,16522.0
4236,1571,41,0.05,21350.0
4237,859,44,0.06,17362.0
4238,700,44,0.12,17407.0
4239,255,41,0.09,18070.0
4240,1810,44,0.05,16514.0
4241,537,42,0.05,21559.0
4242,1056,42,0.05,17995.0
4243,587,47,0.1,17401.0
4244,59275,38,0.04,23225.0
4245,18741,35,0.03,21588.0
4246,2513,39,0.01,18321.0
4247,2422,40,0.02,16356.0
4248,1041,38,0.04,22525.0
4249,3229,41,0.04,18568.0
4250,37124,37,0.03,20836.0
4251,1878,42,0.02,15913.0
4252,1161,39,0.01,19899.0
4253,417,42,0.09,17935.0
4254,495,41,0.03,19076.0
4255,3837,38,0.02,18310.0
4256,5771,38,0.02,19163.0
4257,796,44,0.07,22769.0
4258,326,50,0.07,20860.0
4259,500,50,0.08,19789.0
4260,531,45,0.1,22071.0
4261,868,45,0.07,21631.0
4262,842,44,0.08,22818.0
4263,390,46,0.07,22939.0
4264,1680,47,0.1,25412.0
4265,1107,46,0.07,21133.0
4266,195,54,0.03,16955.0
4267,622,47,0.06,20150.0
4268,940,46,0.07,20342.0
4269,488,47,0.05,19416.0
4270,1011,41,0.02,20887.0
4271,273,52,0.03,17340.0
4272,325,46,0.02,20230.0
4273,260,46,0.02,20230.0
4274,105,44,0.03,20873.0
4275,604,43,0.12,25342.0
4276,376,46,0.16,22753.0
4277,388,44,0.19,26837.0
4278,844,43,0.13,25633.0
4279,2756,41,0.1,26935.0
4280,2182,41,0.35,24576.0
4281,910,46,0.14,22847.0
4282,607,45,0.2,24524.0
4283,998,45,0.28,25302.0
4284,841,41,0.15,23957.0
4285,446,45,0.08,27034.0
4286,78,46,0.13,23904.0
4287,25,46,0.13,23904.0
4288,171,51,0.06,23251.0
4289,314,51,0.06,20434.0
4290,0,45,0.1,25787.0
4291,562,49,0.09,24393.0
4292,165,42,0.08,27879.0
4293,20,42,0.08,28134.0
4294,18,49,0.09,24393.0
4295,386,46,0.13,23904.0
4296,251,49,0.09,24393.0
4297,168,49,0.09,24393.0
4298,52,49,0.09,24393.0
4299,1039,47,0.05,21871.0
4300,1225,44,0.08,20227.0
4301,1239,40,0.05,25733.0
4302,547,45,0.03,21411.0
4303,193,45,0.03,21408.0
4304,526,51,0.01,22614.0
4305,234,51,0.01,20018.0
4306,277,48,0.04,21200.0
4307,294,41,0.1,24464.0
4308,510,45,0.1,26563.0
4309,1562,42,0.11,26159.0
4310,189,42,0.12,24778.0
4311,391,40,0.16,24183.0
4312,4772,38,0.17,26915.0
4313,165,42,0.2,30133.0
4314,2592,42,0.16,24573.0
4315,1605,43,0.13,24734.0
4316,1772,44,0.12,24650.0
4317,19731,38,0.38,24959.0
4318,2494,39,0.08,26343.0
4319,273,48,0.04,19929.0
4320,662,47,0.04,20166.0
4321,381,50,0.02,20337.0
4322,358,51,0.03,20270.0
4323,588,48,0.04,19929.0
4324,254,49,0.05,21358.0
4325,149,49,0.01,20396.0
4326,97,49,0.01,20396.0
4327,187,49,0.01,20396.0
4328,101,54,0.05,21256.0
4329,218,54,0.05,21256.0
4330,330,52,0.05,20522.0
4331,214,52,0.05,21292.0
4332,1495,45,0.05,20797.0
4333,100,52,0.04,20035.0
4334,98,54,0.04,19338.0
4335,45,54,0.04,19338.0
4336,590,48,0.03,21574.0
4337,145,51,0.0,17840.0
4338,209,48,0.03,21402.0
4339,239,54,0.04,19341.0
4340,93,54,0.04,19394.0
4341,196,52,0.04,20029.0
4342,138,56,0.03,19622.0
4343,194,52,0.01,18403.0
4344,103,52,0.01,18403.0
4345,164,52,0.01,18353.0
4346,748,45,0.14,26976.0
4347,739,41,0.06,27706.0
4348,14705,38,0.28,25859.0
4349,2712,42,0.13,24392.0
4350,8272,37,0.21,25229.0
4351,1665,42,0.21,25857.0
4352,565,42,0.11,24842.0
4353,530,33,0.15,26219.0
4354,3477,45,0.04,25207.0
4355,209,46,0.09,25492.0
4356,0,43,0.05,27664.0
4357,99,47,0.06,23588.0
4358,2323,46,0.06,24079.0
4359,309,48,0.13,24756.0
4360,161,44,0.04,24752.0
4361,671,38,0.2,25643.0
4362,1960,40,0.13,26177.0
4363,1278,44,0.14,24699.0
4364,44192,40,0.27,25882.0
4365,2894,37,0.36,24491.0
4366,509,42,0.16,28219.0
4367,940,47,0.23,24892.0
4368,343,49,0.2,22213.0
4369,185,37,0.36,24389.0
4370,0,48,0.14,24483.0
4371,682,48,0.13,23488.0
4372,2054,37,0.03,16964.0
4373,1643,41,0.07,17033.0
4374,16877,40,0.22,24524.0
4375,583,46,0.05,24079.0
4376,199,51,0.1,22284.0
4377,373,51,0.07,23165.0
4378,255,46,0.04,21119.0
4379,2399,44,0.15,26934.0
4380,673,43,0.17,21277.0
4381,709,43,0.08,26153.0
4382,342,38,0.07,34259.0
4383,379,40,0.14,29735.0
4384,277,45,0.11,26985.0
4385,863,43,0.2,22765.0
4386,15151,37,0.11,23419.0
4387,3495,39,0.13,17704.0
4388,495,48,0.06,21093.0
4389,310,52,0.03,22676.0
4390,113,51,0.02,19752.0
4391,56319,44,0.27,25024.0
4392,24800,40,0.21,26502.0
4393,17499,41,0.21,26621.0
4394,602,36,0.09,27486.0
4395,3224,35,0.08,29410.0
4396,48,46,0.07,23968.0
4397,2563,38,0.03,19035.0
4398,876,40,0.04,20817.0
4399,2666,40,0.09,27040.0
4400,1591,41,0.04,30147.0
4401,5614,39,0.07,27314.0
4402,4392,41,0.06,29023.0
4403,1035,41,0.06,29133.0
4404,5022,42,0.07,28305.0
4405,1929,43,0.05,27490.0
4406,230,45,0.06,29925.0
4407,11130,42,0.07,29521.0
4408,9100,37,0.06,25138.0
4409,28595,36,0.07,23020.0
4410,764,49,0.06,23257.0
4411,389,46,0.05,24079.0
4412,412,50,0.14,19423.0
4413,1337,45,0.29,20575.0
4414,395,47,0.0,21354.0
4415,765,45,0.12,20593.0
4416,8102,43,0.19,21180.0
4417,164,44,0.2,20950.0
4418,108,46,0.05,19989.0
4419,44,45,0.06,20181.0
4420,400,44,0.17,21272.0
4421,645,42,0.1,21364.0
4422,226,42,0.17,21453.0
4423,233,46,0.21,20946.0
4424,18,47,0.21,20940.0
4425,103,46,0.22,20872.0
4426,111,50,0.06,15796.0
4427,61,50,0.06,15796.0
4428,1233,46,0.17,21532.0
4429,258,46,0.17,21507.0
4430,28,46,0.17,21532.0
4431,63,46,0.17,21532.0
4432,2055,40,0.07,16766.0
4433,2019,42,0.03,15902.0
4434,4108,40,0.03,18382.0
4435,5871,37,0.02,18768.0
4436,4465,36,0.03,23965.0
4437,1381,41,0.05,18722.0
4438,197,42,0.03,19813.0
4439,369,47,0.05,19425.0
4440,1119,42,0.05,18961.0
4441,761,44,0.03,15823.0
4442,929,33,0.01,19824.0
4443,10242,42,0.25,39192.0
4444,6660,42,0.17,25053.0
4445,2,40,0.15,26266.0
4446,6212,37,0.07,30508.0
4447,276,42,0.08,26069.0
4448,860,43,0.09,25998.0
4449,302,42,0.08,26083.0
4450,319,43,0.09,25998.0
4451,3089,42,0.11,24360.0
4452,18,43,0.11,24568.0
4453,357,46,0.1,26547.0
4454,4285,41,0.15,27507.0
4455,3030,40,0.15,26794.0
4456,3097,42,0.15,26775.0
4457,5406,41,0.11,21729.0
4458,357,39,0.13,21728.0
4459,2410,41,0.0,15445.0
4460,548,47,0.01,14952.0
4461,675,44,0.02,14323.0
4462,1474,43,0.03,16558.0
4463,85,48,0.02,15282.0
4464,74,46,0.01,17648.0
4465,210,48,0.02,15284.0
4466,120,48,0.02,15282.0
4467,52,48,0.02,15282.0
4468,10135,39,0.04,19295.0
4469,1085,41,0.09,18530.0
4470,2464,42,0.1,16421.0
4471,251,40,0.01,17649.0
4472,479,47,0.03,25307.0
4473,1086,45,0.07,27310.0
4474,5632,44,0.21,23547.0
4475,523,45,0.1,25787.0
4476,51,48,0.03,20616.0
4477,267,50,0.04,19348.0
4478,206,46,0.13,23784.0
4479,77,46,0.13,23706.0
4480,26,46,0.14,23832.0
4481,10573,41,0.37,23776.0
4482,241,47,0.21,19774.0
4483,235,45,0.1,25199.0
4484,2380,38,0.05,29390.0
4485,497,40,0.09,25657.0
4486,2081,45,0.11,21533.0
4487,14,33,0.07,19881.0
4488,3169,40,0.09,32607.0
4489,2865,42,0.08,23640.0
4490,481,48,0.08,22009.0
4491,96,53,0.06,24538.0
4492,57,49,0.04,23189.0
4493,293,52,0.05,22402.0
4494,1503,43,0.11,23358.0
4495,539,51,0.03,24939.0
4496,647,51,0.03,24932.0
4497,86,41,0.04,16733.0
4498,208,41,0.04,16733.0
4499,1054,44,0.03,22539.0
4500,401,46,0.02,22157.0
4501,557,44,0.04,15682.0
4502,161,49,0.06,23257.0
4503,330,40,0.12,24689.0
4504,248,42,0.11,23858.0
4505,1539,41,0.04,25107.0
4506,1024,47,0.05,21262.0
4507,644,45,0.07,23213.0
4508,26644,44,0.22,24439.0
4509,66479,43,0.19,26455.0
4510,52988,45,0.17,25879.0
4511,39313,43,0.33,23574.0
4512,84030,42,0.2,25319.0
4513,40449,44,0.21,25484.0
4514,82288,42,0.13,26067.0
4515,38648,46,0.17,28341.0
4516,45444,45,0.17,23967.0
4517,44045,44,0.22,25401.0
4518,72280,44,0.28,26241.0
4519,50463,43,0.37,23141.0
4520,12987,44,0.33,23215.0
4521,18187,44,0.26,23687.0
4522,60830,45,0.22,24504.0
4523,38672,42,0.15,28084.0
4524,110197,42,0.28,25965.0
4525,79220,39,0.22,24646.0
4526,98324,43,0.27,24465.0
4527,1727,45,0.21,20882.0
4528,13838,35,0.17,23086.0
4529,645,38,0.06,23979.0
4530,986,38,0.1,21100.0
4531,12050,35,0.09,28289.0
4532,5623,35,0.09,26502.0
4533,7195,38,0.08,25849.0
4534,2438,38,0.25,22136.0
4535,456,35,0.36,28303.0
4536,1957,40,0.05,19050.0
4537,736,39,0.1,18245.0
4538,934,41,0.04,18102.0
4539,343,47,0.08,21262.0
4540,265,49,0.07,16265.0
4541,277,48,0.16,16169.0
4542,279,48,0.07,17126.0
4543,292,47,0.11,21262.0
4544,242,45,0.12,20573.0
4545,1790,44,0.09,18808.0
4546,384,40,0.1,23897.0
4547,1776,42,0.21,19499.0
4548,1475,40,0.07,17772.0
4549,1418,41,0.08,17493.0
4550,1325,46,0.13,17547.0
4551,262,46,0.14,19260.0
4552,171,42,0.09,19031.0
4553,10228,39,0.12,18206.0
4554,1608,37,0.13,18488.0
4555,2557,38,0.18,17663.0
4556,5471,37,0.05,19332.0
4557,3675,40,0.11,18597.0
4558,3673,40,0.14,17804.0
4559,3127,40,0.14,17003.0
4560,24549,35,0.06,24772.0
4561,13,34,0.04,26529.0
4562,1869,42,0.1,16689.0
4563,1636,44,0.38,21563.0
4564,122,29,0.05,18858.0
4565,3570,42,0.18,17046.0
4566,1799,43,0.45,19618.0
4567,1512,41,0.39,21569.0
4568,1558,42,0.43,20499.0
4569,232,49,0.28,15742.0
4570,708,48,0.38,15518.0
4571,1977,40,0.21,18174.0
4572,6141,41,0.13,17150.0
4573,3301,37,0.08,18290.0
4574,11039,34,0.11,22982.0
4575,15643,35,0.12,24500.0
4576,15285,36,0.1,24366.0
4577,21031,36,0.18,23892.0
4578,3263,38,0.19,21615.0
4579,6378,37,0.13,17638.0
4580,4305,37,0.28,21400.0
4581,1086,42,0.36,17998.0
4582,2370,41,0.27,16876.0
4583,3832,41,0.42,20107.0
4584,274,45,0.03,25520.0
4585,510,45,0.03,25540.0
4586,2634,46,0.03,21258.0
4587,738,44,0.03,20873.0
4588,475,44,0.03,20873.0
4589,166,49,0.02,22289.0
4590,178,49,0.02,22289.0
4591,28,52,0.03,21051.0
4592,109,52,0.03,21051.0
4593,185,52,0.03,21051.0
4594,375,49,0.02,24347.0
4595,234,50,0.03,23734.0
4596,340,47,0.03,25669.0
4597,55,48,0.03,25463.0
4598,160,47,0.03,25669.0
4599,100,49,0.02,24990.0
4600,136,47,0.03,25669.0
4601,31,51,0.02,19752.0
4602,2004,43,0.18,23110.0
4603,88,41,0.14,25236.0
4604,272,41,0.12,25830.0
4605,729,41,0.12,25830.0
4606,251,42,0.21,23277.0
4607,3569,36,0.3,26134.0
4608,1011,36,0.23,26260.0
4609,314,36,0.22,26265.0
4610,894,37,0.18,26799.0
4611,1005,40,0.29,25346.0
4612,104,48,0.03,19831.0
4613,59,62,0.14,21489.0
4614,1168,39,0.23,26377.0
4615,495,41,0.08,25585.0
4616,1249,42,0.11,26934.0
4617,1185,48,0.21,26836.0
4618,308,51,0.13,21715.0
4619,216,51,0.12,21941.0
4620,402,51,0.15,23230.0
4621,12548,41,0.23,24089.0
4622,461,43,0.16,22791.0
4623,419,45,0.19,24268.0
4624,507,45,0.19,24268.0
4625,248,45,0.19,23505.0
4626,270,45,0.19,24092.0
4627,230,47,0.02,24736.0
4628,350,47,0.16,22966.0
4629,90815,40,0.22,27868.0
4630,2295,41,0.17,21820.0
4631,237,54,0.04,17034.0
4632,222,48,0.06,26662.0
4633,5202,34,0.16,33309.0
4634,215,38,0.12,27605.0
4635,7380,38,0.01,19044.0
4636,1691,42,0.14,27117.0
4637,19329,37,0.06,20239.0
4638,2790,40,0.06,19010.0
4639,2427,41,0.05,15808.0
4640,355,39,0.05,18043.0
4641,328,39,0.1,19189.0
4642,664,37,0.13,18811.0
4643,13872,36,0.07,20419.0
4644,2461,35,0.06,20780.0
4645,1440,38,0.04,17394.0
4646,2727,40,0.08,17675.0
4647,4686,36,0.05,18650.0
4648,3506,36,0.06,18649.0
4649,4425,38,0.07,18737.0
4650,2673,39,0.03,20791.0
4651,10366,36,0.09,19723.0
4652,2137,38,0.05,18235.0
4653,3281,37,0.07,19203.0
4654,746,40,0.05,16858.0
4655,565,40,0.04,18330.0
4656,4550,40,0.22,18671.0
4657,619,45,0.2,19646.0
4658,2415,43,0.05,17586.0
4659,8131,40,0.04,17805.0
4660,873,47,0.12,22803.0
4661,1044,45,0.18,21100.0
4662,453,45,0.26,21770.0
4663,1238,47,0.07,21226.0
4664,234,51,0.15,23475.0
4665,530,46,0.04,23906.0
4666,207,48,0.05,21159.0
4667,433,47,0.04,22982.0
4668,473,45,0.01,22687.0
4669,700,48,0.04,22536.0
4670,325,48,0.03,22565.0
4671,527,50,0.01,20456.0
4672,272,50,0.01,20441.0
4673,860,48,0.04,22559.0
4674,599,50,0.03,23219.0
4675,295,45,0.01,22699.0
4676,89,49,0.02,21864.0
4677,125,49,0.02,21864.0
4678,249,50,0.03,23637.0
4679,70,50,0.03,23651.0
4680,156,51,0.02,20836.0
4681,932,51,0.02,20836.0
4682,377,51,0.02,20836.0
4683,738,51,0.04,20836.0
4684,175,52,0.01,21837.0
4685,519,51,0.02,20913.0
4686,38337,36,0.15,30642.0
4687,20341,32,0.09,36161.0
4688,13712,36,0.2,33332.0
4689,2721,34,0.16,34800.0
4690,3337,34,0.27,33453.0
4691,1934,36,0.26,33695.0
4692,0,31,0.12,36125.0
4693,7973,37,0.29,26390.0
